Id,Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Rings
3393,M,0.575,0.435,0.13,1.0105,0.368,0.222,0.32,10
1781,M,0.515,0.395,0.135,1.0070000000000001,0.47200000000000003,0.2495,0.252,8
2422,F,0.475,0.365,0.13,0.4805,0.1905,0.114,0.1475,12
1655,F,0.6,0.46,0.155,0.9735,0.42700000000000005,0.2045,0.3,8
32,M,0.665,0.525,0.165,1.338,0.5515,0.3575,0.35,18
3650,I,0.52,0.415,0.14,0.6385,0.2945,0.1405,0.171,8
1124,F,0.55,0.43,0.15,0.84,0.395,0.195,0.223,8
3736,M,0.625,0.48,0.18,1.2229999999999999,0.565,0.2975,0.3375,10
445,F,0.56,0.455,0.19,0.7140000000000001,0.28300000000000003,0.129,0.275,9
3664,I,0.555,0.43,0.15,0.7829999999999999,0.345,0.1755,0.247,9
464,I,0.255,0.195,0.07,0.0735,0.0255,0.02,0.025,6
3818,M,0.565,0.445,0.14,0.836,0.406,0.1605,0.2245,9
4155,I,0.44,0.35,0.11,0.3805,0.1575,0.0895,0.115,6
2179,F,0.595,0.47,0.25,1.2830000000000001,0.462,0.2475,0.445,14
1681,F,0.62,0.54,0.165,1.139,0.4995,0.2435,0.35700000000000004,11
2314,F,0.58,0.475,0.135,0.925,0.391,0.165,0.275,14
1809,F,0.64,0.475,0.14,1.0725,0.4895,0.2295,0.31,8
2800,F,0.64,0.495,0.17,1.2265,0.49,0.377,0.2875,11
1946,M,0.635,0.525,0.16,1.195,0.5435,0.24600000000000002,0.335,12
2907,M,0.58,0.46,0.15,1.0490000000000002,0.5205,0.1935,0.305,10
2581,F,0.53,0.42,0.17,0.828,0.41,0.20800000000000002,0.1505,6
243,I,0.3,0.23,0.08,0.1275,0.0435,0.0265,0.04,8
1704,M,0.64,0.515,0.18,1.247,0.5475,0.2925,0.3685,10
401,M,0.515,0.455,0.135,0.7225,0.295,0.1625,0.235,9
2032,M,0.605,0.445,0.14,0.982,0.4295,0.2085,0.295,12
1984,F,0.75,0.55,0.195,1.8325,0.83,0.366,0.44,11
3400,M,0.53,0.43,0.135,0.879,0.28,0.2165,0.25,10
4147,M,0.695,0.55,0.195,1.6645,0.727,0.36,0.445,11
4033,I,0.495,0.385,0.125,0.5125,0.2075,0.1155,0.172,10
2695,M,0.65,0.51,0.155,1.4069999999999998,0.7215,0.298,0.335,9
450,M,0.725,0.565,0.215,1.891,0.6975,0.4725,0.58,16
1227,I,0.35,0.255,0.09,0.1785,0.0855,0.0305,0.0525,8
4151,I,0.35,0.25,0.075,0.1695,0.0835,0.0355,0.040999999999999995,6
3302,F,0.71,0.575,0.175,1.555,0.6465,0.3705,0.52,15
2333,M,0.695,0.55,0.22,1.5515,0.5660000000000001,0.3835,0.445,13
471,F,0.515,0.405,0.12,0.6459999999999999,0.2895,0.1405,0.177,10
3098,F,0.55,0.43,0.15,0.655,0.2635,0.122,0.221,8
2819,I,0.375,0.265,0.095,0.196,0.085,0.042,0.0585,5
3878,M,0.45,0.355,0.115,0.478,0.18,0.1185,0.155,10
3685,M,0.62,0.48,0.165,1.0855,0.48100000000000004,0.2575,0.305,10
1674,M,0.61,0.47,0.17,1.1185,0.5225,0.2405,0.31,9
2918,I,0.6,0.445,0.135,0.9205,0.445,0.2035,0.253,9
3746,I,0.36,0.265,0.085,0.1865,0.0675,0.037000000000000005,0.0615,7
1787,I,0.545,0.42,0.165,0.8935,0.4235,0.2195,0.228,8
2809,M,0.71,0.565,0.2,1.601,0.706,0.321,0.45,11
1833,I,0.405,0.3,0.09,0.26899999999999996,0.10300000000000001,0.067,0.11,6
611,M,0.195,0.145,0.05,0.032,0.01,0.008,0.012,4
1407,M,0.655,0.49,0.175,1.3585,0.6395,0.294,0.365,10
2474,M,0.605,0.49,0.145,1.3,0.517,0.3285,0.31,14
373,F,0.7,0.575,0.17,1.31,0.5095,0.314,0.42,14
3345,F,0.48,0.38,0.145,0.59,0.23199999999999998,0.141,0.23,12
2929,I,0.61,0.49,0.16,1.1545,0.5865,0.2385,0.2915,11
3323,F,0.395,0.3,0.105,0.3375,0.1435,0.0755,0.098,12
2122,F,0.435,0.35,0.12,0.4585,0.192,0.1,0.13,11
3223,M,0.52,0.415,0.175,0.753,0.258,0.171,0.255,8
3112,I,0.415,0.32,0.115,0.3045,0.1215,0.0735,0.094,7
3276,M,0.485,0.385,0.125,0.4775,0.2,0.0785,0.17,12
2969,M,0.685,0.505,0.19,1.5330000000000001,0.667,0.4055,0.41,10
2726,I,0.4,0.305,0.1,0.3415,0.17600000000000002,0.0625,0.0865,7
2321,M,0.49,0.395,0.135,0.5545,0.213,0.0925,0.215,14
1218,I,0.315,0.23,0.07,0.1145,0.046,0.0235,0.0385,5
1776,M,0.485,0.37,0.155,0.968,0.419,0.2455,0.2365,9
1498,M,0.625,0.47,0.18,1.136,0.451,0.3245,0.305,11
3717,I,0.35,0.25,0.1,0.4015,0.1725,0.063,0.1255,7
3749,I,0.43,0.33,0.095,0.32,0.11800000000000001,0.065,0.12300000000000001,7
2097,M,0.425,0.33,0.08,0.361,0.134,0.0825,0.125,7
1729,M,0.665,0.525,0.175,1.443,0.6635,0.3845,0.353,11
540,F,0.5,0.375,0.14,0.604,0.242,0.1415,0.179,15
110,M,0.495,0.395,0.125,0.5415,0.2375,0.1345,0.155,9
1631,I,0.57,0.445,0.145,0.7405,0.306,0.172,0.1825,12
510,I,0.68,0.53,0.185,1.1095,0.439,0.245,0.34,10
1613,I,0.55,0.42,0.135,0.816,0.3995,0.1485,0.23,12
1995,I,0.32,0.24,0.07,0.133,0.0585,0.0255,0.040999999999999995,6
3407,I,0.35,0.265,0.08,0.192,0.081,0.0465,0.053,6
2045,I,0.405,0.31,0.09,0.312,0.138,0.06,0.087,8
2092,M,0.53,0.425,0.13,0.7455,0.2995,0.1355,0.245,10
3801,I,0.205,0.155,0.045,0.0495,0.0235,0.011000000000000001,0.013999999999999999,3
1719,M,0.65,0.525,0.185,1.4880000000000002,0.665,0.337,0.37799999999999995,11
1607,I,0.54,0.425,0.135,0.6859999999999999,0.3475,0.1545,0.213,8
3344,I,0.495,0.38,0.145,0.515,0.175,0.098,0.212,13
78,F,0.555,0.425,0.14,0.7879999999999999,0.282,0.1595,0.285,11
3023,I,0.47,0.375,0.125,0.5225,0.2265,0.10400000000000001,0.162,8
2317,M,0.515,0.42,0.14,0.769,0.2505,0.154,0.29,13
1996,I,0.325,0.25,0.07,0.1745,0.0875,0.0355,0.04,7
2958,F,0.655,0.515,0.2,1.494,0.7255,0.309,0.405,12
2874,I,0.425,0.34,0.1,0.371,0.15,0.0865,0.115,8
313,F,0.62,0.47,0.2,1.2255,0.381,0.27,0.435,23
3139,I,0.335,0.26,0.09,0.1835,0.078,0.024,0.065,11
1307,I,0.545,0.435,0.135,0.7715,0.37200000000000005,0.14800000000000002,0.22699999999999998,8
911,I,0.34,0.25,0.07,0.2225,0.10400000000000001,0.0425,0.055,7
697,M,0.28,0.205,0.1,0.1165,0.0545,0.0285,0.03,5
2386,F,0.485,0.365,0.14,0.6195,0.2595,0.1445,0.177,14
466,F,0.67,0.55,0.19,1.3905,0.5425,0.3035,0.4,12
1019,M,0.635,0.49,0.175,1.375,0.623,0.2705,0.395,11
363,F,0.6,0.48,0.15,1.0290000000000001,0.4085,0.2705,0.295,16
3589,M,0.65,0.515,0.18,1.463,0.6579999999999999,0.3135,0.4115,11
1842,I,0.435,0.33,0.11,0.38,0.1515,0.0945,0.11,7
3982,I,0.58,0.435,0.15,0.8915,0.363,0.1925,0.2515,6
1344,M,0.585,0.47,0.165,1.409,0.8,0.22899999999999998,0.295,10
1360,I,0.605,0.435,0.13,0.9025,0.43200000000000005,0.174,0.26,11
3625,F,0.67,0.525,0.195,1.42,0.573,0.368,0.3905,10
2069,M,0.55,0.41,0.13,0.8705,0.4455,0.2115,0.213,9
3512,F,0.655,0.54,0.175,1.5585,0.7285,0.402,0.385,11
4134,F,0.595,0.455,0.14,0.914,0.3895,0.2225,0.271,9
1524,F,0.7,0.55,0.17,1.6840000000000002,0.7535,0.3265,0.32,11
1034,F,0.655,0.46,0.16,1.494,0.6895,0.331,0.1825,9
2733,I,0.415,0.335,0.1,0.358,0.16899999999999998,0.067,0.105,7
3776,F,0.585,0.42,0.155,0.9845,0.442,0.2155,0.2875,13
3058,I,0.62,0.475,0.16,0.907,0.371,0.16699999999999998,0.3075,11
83,M,0.595,0.475,0.16,1.3175,0.408,0.23399999999999999,0.58,21
79,F,0.615,0.475,0.17,1.1025,0.4695,0.2355,0.345,14
662,F,0.415,0.34,0.13,0.3675,0.146,0.0885,0.12,10
1439,I,0.405,0.31,0.095,0.3425,0.1785,0.064,0.0855,8
324,M,0.335,0.265,0.105,0.222,0.0935,0.055999999999999994,0.075,7
919,I,0.41,0.31,0.09,0.3335,0.1635,0.061,0.091,6
1440,I,0.405,0.29,0.09,0.2825,0.11199999999999999,0.075,0.0815,7
3443,I,0.485,0.37,0.1,0.513,0.21899999999999997,0.1075,0.13,7
3251,I,0.455,0.375,0.125,0.5329999999999999,0.233,0.106,0.185,8
3011,I,0.375,0.285,0.09,0.237,0.106,0.0395,0.08,8
2253,F,0.645,0.5,0.2,1.4285,0.639,0.305,0.36,11
2376,F,0.43,0.34,0.11,0.382,0.154,0.0955,0.109,8
808,F,0.44,0.34,0.13,0.4195,0.153,0.1155,0.13,10
1510,F,0.65,0.545,0.175,1.5245,0.59,0.326,0.495,10
3309,I,0.485,0.355,0.12,0.5085,0.21,0.122,0.135,9
2576,I,0.5,0.38,0.11,0.494,0.218,0.09,0.1325,7
656,F,0.555,0.435,0.165,0.97,0.336,0.2315,0.295,17
1921,M,0.605,0.47,0.18,1.1155,0.479,0.2565,0.321,10
1442,I,0.41,0.32,0.095,0.2905,0.141,0.063,0.073,5
4028,I,0.42,0.31,0.1,0.2805,0.1125,0.0615,0.0925,8
858,F,0.595,0.48,0.15,1.11,0.498,0.228,0.33,10
1803,F,0.615,0.455,0.145,1.1155,0.5045,0.23800000000000002,0.315,10
3054,M,0.6,0.45,0.15,0.8665,0.3695,0.1955,0.255,12
3470,M,0.72,0.565,0.2,1.787,0.718,0.385,0.529,11
3097,M,0.545,0.435,0.145,0.9385,0.3685,0.1245,0.345,11
844,M,0.525,0.395,0.13,0.7635,0.3375,0.1425,0.225,8
833,I,0.445,0.335,0.1,0.4895,0.2745,0.086,0.1105,7
2927,F,0.61,0.47,0.195,1.2735,0.469,0.3315,0.39799999999999996,12
1614,I,0.55,0.415,0.145,0.7815,0.373,0.16,0.2215,8
213,M,0.5,0.405,0.14,0.6155,0.24100000000000002,0.1355,0.205,9
2520,M,0.525,0.425,0.19,0.872,0.4625,0.1725,0.19899999999999998,9
3748,I,0.4,0.315,0.1,0.3225,0.14300000000000002,0.0735,0.091,6
131,F,0.44,0.35,0.125,0.4035,0.175,0.063,0.129,9
439,M,0.5,0.415,0.165,0.6885,0.249,0.138,0.25,13
4166,I,0.475,0.365,0.115,0.499,0.23199999999999998,0.0885,0.156,10
3637,I,0.435,0.325,0.1,0.342,0.1335,0.0835,0.105,6
2421,I,0.52,0.415,0.16,0.595,0.2105,0.142,0.26,15
2524,M,0.58,0.46,0.18,1.145,0.48,0.27699999999999997,0.325,11
2952,F,0.645,0.485,0.15,1.151,0.5935,0.2315,0.293,12
1609,I,0.545,0.375,0.12,0.5429999999999999,0.2375,0.1155,0.1725,8
853,M,0.57,0.455,0.15,0.9520000000000001,0.3895,0.2155,0.2745,9
448,M,0.605,0.5,0.175,1.0979999999999999,0.4765,0.23199999999999998,0.375,12
3802,I,0.305,0.23,0.075,0.1455,0.0595,0.0305,0.05,6
3423,F,0.63,0.475,0.15,1.172,0.536,0.254,0.316,11
3898,F,0.565,0.46,0.15,0.8765,0.3455,0.1925,0.275,10
3447,F,0.505,0.39,0.12,0.5725,0.2555,0.1325,0.146,8
1727,M,0.66,0.53,0.195,1.5505,0.6505,0.3295,0.495,10
103,M,0.53,0.415,0.14,0.7240000000000001,0.3105,0.1675,0.205,10
3596,M,0.675,0.515,0.145,1.265,0.6025,0.299,0.325,10
2832,F,0.54,0.42,0.14,0.8035,0.38,0.1805,0.21,9
523,M,0.2,0.14,0.055,0.035,0.0145,0.008,0.01,5
3017,I,0.435,0.325,0.105,0.335,0.136,0.065,0.115,8
1102,M,0.5,0.39,0.125,0.5215,0.2485,0.11699999999999999,0.131,6
1821,F,0.72,0.55,0.195,2.073,1.0715,0.4265,0.5015,9
1415,F,0.695,0.565,0.19,1.7635,0.7465,0.39899999999999997,0.4975,11
165,M,0.725,0.57,0.19,2.55,1.0705,0.483,0.725,14
3649,I,0.515,0.405,0.13,0.573,0.213,0.134,0.195,9
907,I,0.33,0.265,0.085,0.196,0.0775,0.0305,0.0445,6
2662,F,0.57,0.45,0.18,0.9079999999999999,0.4015,0.217,0.255,9
2397,I,0.635,0.505,0.19,1.3315,0.5805,0.252,0.435,17
3572,F,0.585,0.46,0.165,1.058,0.486,0.25,0.294,9
2419,F,0.465,0.36,0.12,0.4765,0.192,0.1125,0.16,10
1860,I,0.515,0.42,0.15,0.6725,0.2555,0.1335,0.235,10
3177,F,0.505,0.41,0.135,0.657,0.29100000000000004,0.133,0.195,15
2555,I,0.37,0.29,0.08,0.2545,0.10800000000000001,0.0565,0.07,6
1741,M,0.68,0.52,0.195,1.4535,0.5920000000000001,0.391,0.4125,10
2499,M,0.54,0.41,0.145,0.9890000000000001,0.2815,0.213,0.355,19
395,I,0.39,0.31,0.1,0.302,0.11599999999999999,0.064,0.115,11
625,F,0.525,0.405,0.16,0.6579999999999999,0.2655,0.1125,0.225,12
695,I,0.315,0.23,0.09,0.1285,0.043,0.04,0.04,7
947,M,0.475,0.37,0.125,0.537,0.222,0.1215,0.15,9
761,F,0.55,0.44,0.155,0.946,0.313,0.1825,0.335,16
2739,I,0.45,0.335,0.095,0.3505,0.1615,0.0625,0.1185,7
2311,M,0.35,0.265,0.11,0.2965,0.1365,0.063,0.085,7
1383,F,0.625,0.48,0.155,1.2035,0.5865,0.239,0.3185,12
2228,F,0.505,0.39,0.175,0.6920000000000001,0.267,0.15,0.215,12
3669,I,0.585,0.46,0.14,0.7635,0.326,0.153,0.265,9
2894,I,0.54,0.425,0.13,0.8155,0.3675,0.1365,0.24600000000000002,11
2831,M,0.535,0.405,0.14,0.818,0.402,0.1715,0.18899999999999997,7
1401,M,0.65,0.525,0.175,1.5365,0.6865,0.3585,0.405,11
645,I,0.445,0.33,0.12,0.34700000000000003,0.12,0.084,0.105,11
3950,F,0.53,0.425,0.13,0.7170000000000001,0.2115,0.166,0.255,13
3258,M,0.455,0.375,0.125,0.484,0.2155,0.102,0.165,7
4127,I,0.55,0.445,0.11,0.7935,0.37799999999999995,0.142,0.26,10
1882,M,0.555,0.435,0.14,0.7495,0.341,0.1645,0.214,8
771,I,0.485,0.375,0.14,0.521,0.2,0.12300000000000001,0.17,8
3837,I,0.17,0.105,0.035,0.034,0.012,0.0085,0.005,4
51,M,0.4,0.32,0.095,0.303,0.1335,0.06,0.1,7
2598,M,0.6,0.46,0.15,1.247,0.5335,0.2735,0.29,9
2541,F,0.69,0.55,0.18,1.659,0.8715,0.2655,0.4395,9
2649,M,0.505,0.4,0.135,0.723,0.377,0.149,0.17800000000000002,7
2822,I,0.45,0.335,0.105,0.36200000000000004,0.1575,0.0795,0.1095,7
3333,I,0.45,0.36,0.125,0.45,0.191,0.0865,0.145,12
1375,F,0.615,0.475,0.155,1.115,0.484,0.2115,0.355,10
1121,M,0.545,0.41,0.12,0.7929999999999999,0.434,0.1405,0.19,9
3888,F,0.575,0.45,0.1,0.9315,0.431,0.222,0.235,12
3041,M,0.575,0.47,0.15,0.9785,0.4505,0.196,0.276,9
1035,F,0.655,0.51,0.175,1.6525,0.8515,0.3365,0.40299999999999997,10
2451,M,0.35,0.26,0.09,0.198,0.0725,0.055999999999999994,0.06,10
2286,F,0.5,0.395,0.15,0.7145,0.3235,0.17300000000000001,0.195,9
2145,F,0.415,0.325,0.115,0.3455,0.1405,0.0765,0.11,9
3986,F,0.645,0.525,0.17,1.37,0.6135,0.28300000000000003,0.34,10
3648,I,0.49,0.39,0.12,0.511,0.2205,0.10300000000000001,0.1745,9
111,M,0.465,0.36,0.105,0.431,0.172,0.107,0.175,9
183,F,0.62,0.475,0.175,1.0165,0.4355,0.214,0.325,10
2517,M,0.48,0.37,0.135,0.6315,0.3445,0.1015,0.161,7
613,I,0.495,0.37,0.125,0.4775,0.185,0.0705,0.16899999999999998,18
3227,F,0.45,0.35,0.135,0.56,0.231,0.13699999999999998,0.145,13
3325,M,0.345,0.265,0.09,0.163,0.0615,0.037000000000000005,0.0485,10
1706,M,0.645,0.505,0.15,1.1605,0.519,0.2615,0.335,10
1557,I,0.425,0.325,0.11,0.317,0.135,0.048,0.09,8
4103,M,0.7,0.545,0.215,1.9125,0.8825,0.4385,0.506,10
1711,M,0.645,0.51,0.16,1.33,0.6665,0.309,0.317,9
1178,F,0.65,0.5,0.19,1.464,0.6415,0.33899999999999997,0.4245,9
2129,M,0.595,0.47,0.15,0.8915,0.359,0.2105,0.245,12
2532,F,0.625,0.49,0.155,1.33,0.6675,0.259,0.33,10
397,M,0.47,0.38,0.145,0.5865,0.2385,0.14400000000000002,0.185,8
1291,I,0.515,0.42,0.135,0.711,0.337,0.14400000000000002,0.205,13
1630,I,0.57,0.445,0.155,0.867,0.3705,0.1705,0.28,9
3096,F,0.53,0.395,0.115,0.5685,0.249,0.1375,0.161,9
2993,F,0.595,0.43,0.21,1.5245,0.653,0.396,0.41,11
3673,F,0.595,0.46,0.155,1.0455,0.4565,0.24,0.3085,10
4047,M,0.62,0.485,0.145,1.003,0.4655,0.2195,0.28,11
1743,M,0.685,0.52,0.15,1.3735,0.7185,0.293,0.32,11
2136,F,0.56,0.425,0.125,0.932,0.361,0.213,0.335,9
2086,F,0.71,0.5,0.15,1.3165,0.6835,0.2815,0.28,10
4077,I,0.55,0.435,0.125,0.741,0.348,0.1585,0.20600000000000002,9
3179,I,0.27,0.195,0.07,0.102,0.045,0.0135,0.034,8
571,I,0.45,0.345,0.135,0.44299999999999995,0.1975,0.0875,0.1175,14
4174,M,0.6,0.475,0.205,1.176,0.5255,0.2875,0.308,9
3761,M,0.53,0.42,0.135,0.675,0.294,0.156,0.1825,10
3274,F,0.5,0.405,0.14,0.6735,0.265,0.124,0.25,18
2982,F,0.51,0.37,0.21,1.183,0.508,0.292,0.34299999999999997,9
2309,M,0.47,0.375,0.13,0.5795,0.2145,0.16399999999999998,0.195,13
3874,F,0.525,0.41,0.15,0.708,0.27399999999999997,0.151,0.25,12
1534,I,0.3,0.23,0.085,0.11699999999999999,0.05,0.0175,0.0415,6
3848,F,0.675,0.535,0.22,1.604,0.6175,0.4255,0.45299999999999996,14
2647,I,0.5,0.39,0.125,0.583,0.294,0.132,0.1605,8
1874,I,0.535,0.455,0.14,1.0015,0.53,0.1765,0.244,9
356,M,0.675,0.525,0.185,1.587,0.6935,0.336,0.395,13
608,M,0.37,0.285,0.1,0.228,0.0675,0.0675,0.081,10
3697,M,0.65,0.51,0.175,1.155,0.4955,0.2025,0.385,12
239,I,0.16,0.12,0.035,0.021,0.0075,0.0045,0.005,5
4112,F,0.56,0.42,0.18,1.6645,0.7755,0.35,0.4525,9
3592,M,0.655,0.525,0.16,1.46,0.6859999999999999,0.311,0.405,11
2167,F,0.37,0.275,0.085,0.2405,0.10400000000000001,0.0535,0.07,5
3414,F,0.49,0.37,0.105,0.5265,0.249,0.1005,0.14800000000000002,7
3448,M,0.52,0.39,0.12,0.6435,0.2885,0.157,0.161,7
1814,M,0.655,0.545,0.19,1.4245,0.6325,0.33299999999999996,0.37799999999999995,10
2799,M,0.64,0.495,0.17,1.139,0.5395,0.282,0.285,10
3324,I,0.375,0.28,0.1,0.2565,0.1165,0.0585,0.0725,12
374,M,0.685,0.52,0.15,1.3430000000000002,0.4635,0.292,0.4,13
4015,M,0.635,0.48,0.145,1.181,0.665,0.22899999999999998,0.225,10
4132,I,0.585,0.47,0.17,0.985,0.3695,0.2395,0.315,10
1937,M,0.625,0.515,0.17,1.331,0.5725,0.3005,0.361,9
1321,I,0.56,0.425,0.145,0.688,0.3095,0.1305,0.2165,9
1125,M,0.55,0.425,0.15,0.8315,0.41100000000000003,0.1765,0.2165,10
3788,F,0.63,0.475,0.15,1.072,0.433,0.2975,0.315,8
1527,M,0.72,0.565,0.2,2.1055,1.0170000000000001,0.363,0.494,12
3452,F,0.555,0.44,0.145,0.8815,0.43,0.1975,0.2155,8
3665,I,0.575,0.45,0.145,0.872,0.4675,0.18,0.217,9
729,F,0.52,0.4,0.12,0.6515,0.261,0.2015,0.165,15
2458,I,0.2,0.145,0.05,0.036000000000000004,0.0125,0.008,0.011000000000000001,4
2495,M,0.45,0.36,0.16,0.5670000000000001,0.174,0.1245,0.225,12
1391,F,0.635,0.495,0.175,1.2109999999999999,0.7070000000000001,0.2725,0.32299999999999995,9
3817,M,0.475,0.385,0.12,0.562,0.289,0.0905,0.153,8
1408,F,0.66,0.495,0.21,1.548,0.7240000000000001,0.3525,0.3925,10
3137,M,0.465,0.36,0.105,0.488,0.188,0.0845,0.19,10
3933,I,0.235,0.18,0.06,0.057999999999999996,0.022000000000000002,0.0145,0.018000000000000002,6
2915,I,0.59,0.475,0.145,0.9745,0.4675,0.207,0.259,10
2264,I,0.59,0.45,0.16,0.893,0.2745,0.2185,0.345,14
382,M,0.485,0.4,0.135,0.6629999999999999,0.313,0.13699999999999998,0.2,10
3355,I,0.435,0.34,0.11,0.40700000000000003,0.1685,0.073,0.13,10
2589,M,0.575,0.45,0.155,0.948,0.429,0.20600000000000002,0.259,7
1502,M,0.63,0.48,0.15,1.271,0.6605,0.2425,0.31,11
3381,M,0.545,0.435,0.165,0.9955,0.3245,0.2665,0.325,19
3755,I,0.51,0.395,0.105,0.5525,0.23399999999999999,0.127,0.165,8
1320,I,0.56,0.425,0.135,0.8205,0.3715,0.185,0.23600000000000002,9
3602,I,0.395,0.3,0.09,0.2855,0.1385,0.0625,0.077,5
1233,I,0.37,0.28,0.085,0.217,0.1095,0.035,0.062,6
2236,F,0.56,0.435,0.185,1.1059999999999999,0.42200000000000004,0.2435,0.33,15
3636,I,0.39,0.29,0.09,0.2745,0.135,0.0455,0.078,8
681,M,0.485,0.37,0.14,0.5725,0.204,0.1415,0.175,10
3259,M,0.64,0.505,0.165,1.4435,0.6145,0.3035,0.39,18
1274,I,0.475,0.36,0.11,0.49200000000000005,0.21100000000000002,0.11,0.15,8
2789,F,0.62,0.465,0.14,1.1605,0.6005,0.2195,0.307,9
2364,F,0.6,0.47,0.2,1.031,0.392,0.2035,0.29,15
123,M,0.37,0.265,0.075,0.214,0.09,0.051,0.07,6
2634,I,0.425,0.34,0.1,0.3515,0.1625,0.08199999999999999,0.094,7
2922,M,0.6,0.465,0.165,1.0475,0.465,0.2345,0.315,11
660,I,0.65,0.525,0.18,1.626,0.597,0.3445,0.53,18
1796,M,0.585,0.455,0.145,0.953,0.3945,0.2685,0.258,10
2579,M,0.525,0.415,0.135,0.7945,0.39399999999999996,0.18899999999999997,0.20199999999999999,7
2303,F,0.58,0.455,0.12,0.94,0.39899999999999997,0.257,0.265,11
3102,M,0.6,0.465,0.18,1.193,0.5145,0.315,0.3055,8
2710,M,0.75,0.555,0.215,2.201,1.0615,0.5235,0.5285,11
1960,F,0.65,0.51,0.185,1.375,0.531,0.384,0.3985,10
3861,F,0.63,0.475,0.175,1.423,0.4155,0.3385,0.49,14
230,M,0.555,0.445,0.135,0.836,0.336,0.1625,0.275,13
901,I,0.3,0.23,0.095,0.1385,0.055999999999999994,0.0365,0.037000000000000005,6
3412,I,0.48,0.355,0.115,0.5785,0.25,0.106,0.184,8
765,M,0.545,0.45,0.15,0.978,0.3365,0.1905,0.3,11
3460,M,0.62,0.485,0.165,1.1325,0.5235,0.2505,0.2825,9
3482,I,0.47,0.355,0.145,0.4485,0.156,0.102,0.12300000000000001,7
2428,F,0.53,0.385,0.125,0.6695,0.289,0.151,0.18,10
3437,I,0.395,0.3,0.09,0.27899999999999997,0.134,0.049,0.075,8
1745,F,0.69,0.55,0.2,1.569,0.687,0.3675,0.46,12
2912,I,0.585,0.45,0.135,0.855,0.3795,0.187,0.26,9
787,M,0.495,0.385,0.135,0.7090000000000001,0.21100000000000002,0.1375,0.262,12
2149,M,0.27,0.195,0.07,0.106,0.0465,0.018000000000000002,0.036000000000000004,7
3953,I,0.465,0.355,0.12,0.5805,0.255,0.0915,0.184,8
3768,M,0.56,0.465,0.145,0.8875,0.3345,0.22,0.2695,9
3360,F,0.58,0.44,0.175,1.073,0.4005,0.2345,0.335,19
421,I,0.49,0.38,0.12,0.529,0.2165,0.139,0.155,11
3506,M,0.625,0.47,0.175,1.179,0.605,0.258,0.271,9
2925,I,0.605,0.48,0.155,0.9995,0.425,0.1985,0.3,10
3385,F,0.475,0.35,0.115,0.48700000000000004,0.19399999999999998,0.1455,0.125,13
4145,M,0.67,0.525,0.2,1.7405,0.6205,0.297,0.657,11
1873,I,0.53,0.405,0.12,0.632,0.2715,0.14800000000000002,0.1875,9
2614,M,0.645,0.49,0.16,1.251,0.5355,0.3345,0.3165,9
3907,I,0.48,0.39,0.15,0.6275,0.276,0.134,0.185,13
2138,F,0.57,0.465,0.18,0.9995,0.405,0.27699999999999997,0.295,16
798,M,0.52,0.42,0.16,0.745,0.255,0.157,0.2885,11
1870,I,0.53,0.43,0.14,0.677,0.298,0.0965,0.23,8
2007,I,0.415,0.325,0.11,0.316,0.1385,0.0795,0.0925,8
2571,M,0.465,0.34,0.105,0.486,0.231,0.1035,0.1225,9
626,F,0.425,0.335,0.095,0.322,0.1205,0.061,0.125,10
495,F,0.625,0.5,0.15,0.953,0.3445,0.2235,0.305,15
3504,F,0.62,0.51,0.18,1.2329999999999999,0.5920000000000001,0.27399999999999997,0.322,10
1616,I,0.555,0.395,0.13,0.5585,0.222,0.1245,0.17,9
1782,M,0.525,0.365,0.17,0.9605,0.43799999999999994,0.2225,0.276,10
2206,F,0.29,0.225,0.075,0.14,0.0515,0.0235,0.04,5
1890,M,0.565,0.455,0.155,0.9355,0.42100000000000004,0.183,0.26,11
790,F,0.57,0.465,0.16,0.8935,0.3145,0.2575,0.263,10
2557,I,0.39,0.295,0.1,0.27899999999999997,0.1155,0.059000000000000004,0.08,7
3701,M,0.66,0.51,0.18,1.261,0.5,0.2335,0.33899999999999997,10
2414,I,0.42,0.305,0.11,0.28,0.094,0.0785,0.0955,9
3995,I,0.245,0.175,0.055,0.0785,0.04,0.018000000000000002,0.02,5
2276,F,0.62,0.48,0.23,1.0935,0.40299999999999997,0.245,0.355,14
2960,F,0.66,0.525,0.18,1.5965,0.7765,0.397,0.3605,10
3435,I,0.375,0.285,0.09,0.257,0.1045,0.062,0.075,7
417,M,0.63,0.515,0.165,1.3519999999999999,0.488,0.349,0.45,20
742,F,0.535,0.42,0.15,0.7365,0.2785,0.18600000000000003,0.215,14
2127,I,0.4,0.31,0.1,0.127,0.106,0.071,0.085,7
1214,I,0.275,0.195,0.09,0.1125,0.0545,0.0295,0.0355,6
492,F,0.655,0.51,0.155,1.2895,0.5345,0.2855,0.41,11
1909,F,0.58,0.45,0.195,0.8265,0.4035,0.17300000000000001,0.225,9
1169,F,0.62,0.48,0.16,1.1125,0.5635,0.2445,0.281,8
2608,F,0.625,0.49,0.175,1.1075,0.4485,0.2165,0.3595,8
3000,M,0.64,0.485,0.16,1.006,0.456,0.2245,0.2835,9
1342,I,0.585,0.475,0.16,1.0505,0.48,0.23399999999999999,0.285,10
824,I,0.385,0.3,0.1,0.2895,0.1215,0.063,0.09,7
